"","Track","Time","X","Y","Distance","Velocity","Pixel","Type","Subtype"
"1","C1",2,136.956,514.263,3.125,2.084,-11051158,"Control","Coenocyte"
"2","C1",3,137.634,512.907,1.516,1.011,-10457489,"Control","Coenocyte"
"3","C1",4,138.312,514.263,1.516,1.011,-9737617,"Control","Coenocyte"
"4","C1",5,138.312,513.585,0.678,0.452,-9539735,"Control","Coenocyte"
"5","C1",6,136.278,512.907,2.144,1.429,-10591888,"Control","Coenocyte"
"6","C1",7,138.312,512.907,2.034,1.356,-8554122,"Control","Coenocyte"
"7","C1",8,137.634,512.907,0.678,0.452,-10064798,"Control","Coenocyte"
"8","C1",9,137.634,512.907,0,0,-9473944,"Control","Coenocyte"
"9","C1",10,136.278,513.585,1.516,1.011,-10262431,"Control","Coenocyte"
"10","C1",11,136.956,512.907,0.959,0.639,-9276822,"Control","Coenocyte"
"11","C1",12,136.956,512.907,0,0,-9212830,"Control","Coenocyte"
"12","C1",13,136.956,512.907,0,0,-8816014,"Control","Coenocyte"
"13","C1",14,135.6,512.907,1.356,0.904,-9407122,"Control","Coenocyte"
"14","C1",15,135.6,512.907,0,0,-10196135,"Control","Coenocyte"
"15","C1",16,135.6,512.907,0,0,-9801367,"Control","Coenocyte"
"16","C1",17,135.6,512.907,0,0,-8947089,"Control","Coenocyte"
"17","C1",18,135.6,512.907,0,0,-9538972,"Control","Coenocyte"
"18","C1",19,135.6,512.907,0,0,-8814721,"Control","Coenocyte"
"19","C1",20,135.6,512.907,0,0,-8355710,"Control","Coenocyte"
"20","C1",21,134.922,512.907,0.678,0.452,-9668238,"Control","Coenocyte"
"21","C1",22,134.922,512.229,0.678,0.452,-9538446,"Control","Coenocyte"
"22","C1",23,134.922,512.229,0,0,-9604501,"Control","Coenocyte"
"23","C1",24,134.922,512.229,0,0,-9275282,"Control","Coenocyte"
"24","C1",25,134.922,512.229,0,0,-9012629,"Control","Coenocyte"
"25","C1",26,134.922,512.229,0,0,-9274506,"Control","Coenocyte"
"26","C1",27,134.922,512.229,0,0,-9143437,"Control","Coenocyte"
"27","C1",28,134.922,512.229,0,0,-8552842,"Control","Coenocyte"
"28","C1",29,134.922,512.229,0,0,-8814731,"Control","Coenocyte"
"29","C1",30,134.922,512.229,0,0,-9144466,"Control","Coenocyte"
"30","C1",31,134.922,512.229,0,0,-8618632,"Control","Coenocyte"
"31","C1",32,134.922,512.229,0,0,-9012880,"Control","Coenocyte"
"32","C1",33,134.922,512.229,0,0,-9539222,"Control","Coenocyte"
"33","C1",34,134.922,512.229,0,0,-8947340,"Control","Coenocyte"
"34","C1",35,134.922,512.229,0,0,-9208725,"Control","Coenocyte"
"35","C1",36,134.922,512.907,0.678,0.452,-8616841,"Control","Coenocyte"
"36","C1",37,134.922,512.907,0,0,-8485770,"Control","Coenocyte"
"37","C1",38,134.922,512.907,0,0,-9801115,"Control","Coenocyte"
"38","C1",39,134.922,513.585,0.678,0.452,-9472663,"Control","Coenocyte"
"39","C1",40,134.922,514.263,0.678,0.452,-7240305,"Control","Coenocyte"
"40","C1",41,131.871,514.263,3.051,2.034,-8158345,"Control","Coenocyte"
"41","C1",42,131.871,514.263,0,0,-7238519,"Control","Coenocyte"
"42","C1",43,131.871,514.263,0,0,-7565944,"Control","Coenocyte"
"43","C1",44,131.193,513.585,0.959,0.639,-8750218,"Control","Coenocyte"
"44","C1",45,131.193,513.585,0,0,-9210772,"Control","Coenocyte"
"45","C1",46,131.193,513.585,0,0,-8290950,"Control","Coenocyte"
"46","C1",47,131.193,513.585,0,0,-8356500,"Control","Coenocyte"
"47","C1",48,131.193,513.585,0,0,-8093579,"Control","Coenocyte"
"48","C1",49,131.193,513.585,0,0,-7633028,"Control","Coenocyte"
"49","C1",50,131.193,512.907,0.678,0.452,-8225684,"Control","Coenocyte"
"50","C1",51,131.193,512.907,0,0,-8487576,"Control","Coenocyte"
"51","C1",52,131.193,511.212,1.695,1.13,-9408412,"Control","Coenocyte"
"52","C1",53,131.193,511.212,0,0,-9473934,"Control","Coenocyte"
"53","C1",54,131.193,511.212,0,0,-9407891,"Control","Coenocyte"
"54","C1",55,131.193,511.212,0,0,-9606040,"Control","Coenocyte"
"55","C1",56,131.193,511.212,0,0,-9408649,"Control","Coenocyte"
"56","C1",57,131.193,512.907,1.695,1.13,-8748679,"Control","Coenocyte"
"57","C1",58,131.193,512.907,0,0,-8881296,"Control","Coenocyte"
"58","C1",59,131.193,512.907,0,0,-8355211,"Control","Coenocyte"
"59","C1",60,131.193,512.907,0,0,-9144728,"Control","Coenocyte"
"60","C1",61,131.193,512.907,0,0,-8814731,"Control","Coenocyte"
"61","C1",62,131.193,512.907,0,0,-8420745,"Control","Coenocyte"
"62","C1",63,131.193,512.907,0,0,-8421256,"Control","Coenocyte"
"63","C1",64,131.193,512.907,0,0,-8287874,"Control","Coenocyte"
"64","C1",65,130.515,512.907,0.678,0.452,-8880273,"Control","Coenocyte"
"65","C1",66,130.515,512.907,0,0,-8552064,"Control","Coenocyte"
"66","C1",67,130.515,512.907,0,0,-9076103,"Control","Coenocyte"
"67","C1",68,130.515,512.907,0,0,-9470084,"Control","Coenocyte"
"68","C1",69,130.515,512.907,0,0,-9798281,"Control","Coenocyte"
"69","C1",70,130.515,512.907,0,0,-9403010,"Control","Coenocyte"
"70","C1",71,130.515,512.907,0,0,-9206919,"Control","Coenocyte"
"71","C1",72,130.515,512.907,0,0,-9667213,"Control","Coenocyte"
"72","C1",73,130.515,512.907,0,0,-9404037,"Control","Coenocyte"
"73","C1",74,130.515,512.907,0,0,-9339527,"Control","Coenocyte"
"74","C1",75,130.515,512.907,0,0,-8352648,"Control","Coenocyte"
"75","C1",76,130.515,512.907,0,0,-9602445,"Control","Coenocyte"
"76","C1",77,130.515,512.907,0,0,-9340045,"Control","Coenocyte"
"77","C1",78,130.515,512.907,0,0,-8486017,"Control","Coenocyte"
"78","C1",79,131.193,513.585,0.959,0.639,-10589073,"Control","Coenocyte"
"79","C1",80,131.193,512.907,0.678,0.452,-9273216,"Control","Coenocyte"
"80","C1",81,131.193,512.907,0,0,-9470343,"Control","Coenocyte"
"81","C1",82,131.193,512.907,0,0,-10259851,"Control","Coenocyte"
"82","C1",83,131.193,512.907,0,0,-9207420,"Control","Coenocyte"
"83","C1",84,129.837,512.229,1.516,1.011,-9275009,"Control","Coenocyte"
"84","C1",85,130.515,512.229,0.678,0.452,-9537664,"Control","Coenocyte"
"85","C1",86,130.515,512.229,0,0,-9798530,"Control","Coenocyte"
"86","C1",87,130.515,512.229,0,0,-10194315,"Control","Coenocyte"
"87","C1",88,130.515,512.229,0,0,-10521230,"Control","Coenocyte"
"88","C1",89,131.193,511.212,1.222,0.815,-8025459,"Control","Coenocyte"
"89","C1",90,131.193,511.212,0,0,-8550519,"Control","Coenocyte"
"90","C1",91,131.871,512.229,1.222,0.815,-9009014,"Control","Coenocyte"
"91","C1",92,131.871,512.229,0,0,-8812413,"Control","Coenocyte"
"92","C1",93,131.871,512.229,0,0,-9600128,"Control","Coenocyte"
"93","C1",94,131.193,512.229,0.678,0.452,-10063501,"Control","Coenocyte"
"94","C1",95,131.193,512.229,0,0,-11113616,"Control","Coenocyte"
"95","C1",96,131.193,512.229,0,0,-11838103,"Control","Coenocyte"
"96","C1",97,131.193,512.229,0,0,-11839392,"Control","Coenocyte"
"97","C1",98,131.193,512.229,0,0,-11443355,"Control","Coenocyte"
"98","C1",99,131.193,512.229,0,0,-11049113,"Control","Coenocyte"
"99","C1",100,131.871,512.229,0.678,0.452,-9534847,"Control","Coenocyte"
"100","C2",2,604.098,432.564,1.516,1.011,-8356726,"Control","Coenocyte"
"101","C2",3,604.098,432.564,0,0,-8816251,"Control","Coenocyte"
"102","C2",4,604.098,432.564,0,0,-9210233,"Control","Coenocyte"
"103","C2",5,604.098,432.564,0,0,-9475207,"Control","Coenocyte"
"104","C2",6,604.098,430.191,2.373,1.582,-9931923,"Control","Coenocyte"
"105","C2",7,604.098,430.191,0,0,-8682369,"Control","Coenocyte"
"106","C2",8,604.098,430.191,0,0,-10455941,"Control","Coenocyte"
"107","C2",9,600.369,431.208,3.865,2.577,-8816514,"Control","Coenocyte"
"108","C2",10,600.369,431.208,0,0,-9013632,"Control","Coenocyte"
"109","C2",11,601.725,431.208,1.356,0.904,-9996679,"Control","Coenocyte"
"110","C2",12,601.725,431.208,0,0,-9143170,"Control","Coenocyte"
"111","C2",13,601.725,431.208,0,0,-9211524,"Control","Coenocyte"
"112","C2",14,602.403,431.208,0.678,0.452,-8685180,"Control","Coenocyte"
"113","C2",15,604.776,431.886,2.468,1.645,-10256779,"Control","Coenocyte"
"114","C2",16,604.098,431.208,0.959,0.639,-9732739,"Control","Coenocyte"
"115","C2",17,602.403,430.191,1.977,1.318,-8881266,"Control","Coenocyte"
"116","C2",18,602.403,431.208,1.017,0.678,-9605252,"Control","Coenocyte"
"117","C2",19,602.403,431.208,0,0,-9274235,"Control","Coenocyte"
"118","C2",20,603.42,431.208,1.017,0.678,-9273203,"Control","Coenocyte"
"119","C2",21,603.42,431.208,0,0,-9735550,"Control","Coenocyte"
"120","C2",22,603.42,431.208,0,0,-9537155,"Control","Coenocyte"
"121","C2",23,603.42,431.208,0,0,-9668992,"Control","Coenocyte"
"122","C2",24,603.42,431.886,0.678,0.452,-9537658,"Control","Coenocyte"
"123","C2",25,603.42,431.208,0.678,0.452,-9471362,"Control","Coenocyte"
"124","C2",26,603.42,431.208,0,0,-9733505,"Control","Coenocyte"
"125","C2",27,603.42,431.208,0,0,-9534845,"Control","Coenocyte"
"126","C2",28,600.369,431.208,3.051,2.034,-9144188,"Control","Coenocyte"
"127","C2",29,601.047,429.513,1.826,1.217,-9604488,"Control","Coenocyte"
"128","C2",30,601.047,429.513,0,0,-9277825,"Control","Coenocyte"
"129","C2",31,601.047,430.191,0.678,0.452,-9406593,"Control","Coenocyte"
"130","C2",32,601.725,431.886,1.826,1.217,-9801602,"Control","Coenocyte"
"131","C2",33,602.403,430.191,1.826,1.217,-9932173,"Control","Coenocyte"
"132","C2",34,602.403,430.191,0,0,-9602178,"Control","Coenocyte"
"133","C2",35,602.403,430.191,0,0,-9340548,"Control","Coenocyte"
"134","C2",36,602.403,431.208,1.017,0.678,-9274492,"Control","Coenocyte"
"135","C2",37,602.403,431.208,0,0,-9145721,"Control","Coenocyte"
"136","C2",38,602.403,431.208,0,0,-9605502,"Control","Coenocyte"
"137","C2",39,602.403,431.208,0,0,-9671294,"Control","Coenocyte"
"138","C2",40,603.42,430.191,1.438,0.959,-10391688,"Control","Coenocyte"
"139","C2",41,601.047,431.208,2.582,1.721,-10191746,"Control","Coenocyte"
"140","C2",42,601.047,431.208,0,0,-9930886,"Control","Coenocyte"
"141","C2",43,600.369,430.191,1.222,0.815,-9142144,"Control","Coenocyte"
"142","C2",44,600.369,430.191,0,0,-9601919,"Control","Coenocyte"
"143","C2",45,599.691,431.208,1.222,0.815,-9670284,"Control","Coenocyte"
"144","C2",46,598.335,431.208,1.356,0.904,-9144701,"Control","Coenocyte"
"145","C2",47,598.335,431.208,0,0,-9937290,"Control","Coenocyte"
"146","C2",48,599.013,431.886,0.959,0.639,-9145721,"Control","Coenocyte"
"147","C2",49,598.335,432.564,0.959,0.639,-9541248,"Control","Coenocyte"
"148","C2",50,596.979,431.208,1.918,1.278,-8094068,"Control","Coenocyte"
"149","C2",51,596.979,431.208,0,0,-8225157,"Control","Coenocyte"
"150","C2",52,596.979,431.208,0,0,-8422008,"Control","Coenocyte"
"151","C2",53,598.335,431.886,1.516,1.011,-8685690,"Control","Coenocyte"
"152","C2",54,599.013,431.886,0.678,0.452,-7962216,"Control","Coenocyte"
"153","C2",55,599.013,430.191,1.695,1.13,-8026990,"Control","Coenocyte"
"154","C2",56,599.013,431.208,1.017,0.678,-8222057,"Control","Coenocyte"
"155","C2",57,597.657,431.886,1.516,1.011,-8748395,"Control","Coenocyte"
"156","C2",58,598.335,432.564,0.959,0.639,-9276537,"Control","Coenocyte"
"157","C2",59,598.335,432.564,0,0,-8881779,"Control","Coenocyte"
"158","C2",60,599.013,431.886,0.959,0.639,-9474685,"Control","Coenocyte"
"159","C2",61,599.013,431.886,0,0,-8290158,"Control","Coenocyte"
"160","C2",62,597.657,431.886,1.356,0.904,-8026739,"Control","Coenocyte"
"161","C2",63,597.657,431.886,0,0,-8289143,"Control","Coenocyte"
"162","C2",64,598.335,432.564,0.959,0.639,-8289393,"Control","Coenocyte"
"163","C2",65,598.335,432.564,0,0,-8355175,"Control","Coenocyte"
"164","C2",66,598.335,433.242,0.678,0.452,-9075058,"Control","Coenocyte"
"165","C2",67,598.335,433.242,0,0,-8745834,"Control","Coenocyte"
"166","C2",68,598.335,432.564,0.678,0.452,-8682355,"Control","Coenocyte"
"167","C2",69,596.979,432.564,1.356,0.904,-9406842,"Control","Coenocyte"
"168","C2",70,596.301,432.564,0.678,0.452,-9797493,"Control","Coenocyte"
"169","C2",71,596.979,431.886,0.959,0.639,-9207420,"Control","Coenocyte"
"170","C2",72,596.979,431.886,0,0,-9601668,"Control","Coenocyte"
"171","C2",73,596.979,431.886,0,0,-9602178,"Control","Coenocyte"
"172","C2",74,596.979,431.886,0,0,-10917779,"Control","Coenocyte"
"173","C2",75,596.979,431.886,0,0,-10260108,"Control","Coenocyte"
"174","C2",76,597.657,431.208,0.959,0.639,-10392973,"Control","Coenocyte"
"175","C2",77,599.013,431.886,1.516,1.011,-10130064,"Control","Coenocyte"
"176","C2",78,598.335,431.886,0.678,0.452,-9602950,"Control","Coenocyte"
"177","C2",79,597.657,431.886,0.678,0.452,-9339273,"Control","Coenocyte"
"178","C2",80,597.657,430.191,1.695,1.13,-10322570,"Control","Coenocyte"
"179","C2",81,599.013,431.208,1.695,1.13,-10979983,"Control","Coenocyte"
"180","C2",82,601.047,430.191,2.274,1.516,-9931137,"Control","Coenocyte"
"181","C2",83,602.403,430.191,1.356,0.904,-9274996,"Control","Coenocyte"
"182","C2",84,602.403,431.886,1.695,1.13,-9275256,"Control","Coenocyte"
"183","C2",85,600.369,431.886,2.034,1.356,-9866379,"Control","Coenocyte"
"184","C2",86,601.047,431.886,0.678,0.452,-9864074,"Control","Coenocyte"
"185","C2",87,602.403,431.208,1.516,1.011,-9866122,"Control","Coenocyte"
"186","C2",88,602.403,431.886,0.678,0.452,-9733238,"Control","Coenocyte"
"187","C2",89,602.403,431.208,0.678,0.452,-10060932,"Control","Coenocyte"
"188","C2",90,601.047,430.191,1.695,1.13,-10325391,"Control","Coenocyte"
"189","C2",91,601.047,431.886,1.695,1.13,-10524551,"Control","Coenocyte"
"190","C2",92,601.725,431.886,0.678,0.452,-11048589,"Control","Coenocyte"
"191","C2",93,601.725,431.208,0.678,0.452,-9139840,"Control","Coenocyte"
"192","C2",94,602.403,431.208,0.678,0.452,-9469830,"Control","Coenocyte"
"193","C2",95,602.403,431.208,0,0,-9341567,"Control","Coenocyte"
"194","C2",96,602.403,431.208,0,0,-9933186,"Control","Coenocyte"
"195","C2",97,602.403,431.208,0,0,-9994115,"Control","Coenocyte"
"196","C2",98,603.42,431.208,1.017,0.678,-9535625,"Control","Coenocyte"
"197","C2",99,603.42,431.208,0,0,-9666180,"Control","Coenocyte"
"198","C2",100,603.42,431.208,0,0,-9534598,"Control","Coenocyte"
"199","C3",2,845.805,334.932,2.582,1.721,-8617330,"Control","Coenocyte"
"200","C3",3,845.805,336.627,1.695,1.13,-9208190,"Control","Coenocyte"
"201","C3",4,845.805,336.627,0,0,-8750462,"Control","Coenocyte"
"202","C3",5,845.805,336.627,0,0,-8421495,"Control","Coenocyte"
"203","C3",6,844.788,336.627,1.017,0.678,-7960176,"Control","Coenocyte"
"204","C3",7,844.11,336.627,0.678,0.452,-8813683,"Control","Coenocyte"
"205","C3",8,843.432,337.983,1.516,1.011,-8551024,"Control","Coenocyte"
"206","C3",9,840.72,336.627,3.032,2.021,-8881017,"Control","Coenocyte"
"207","C3",10,838.686,337.305,2.144,1.429,-8750468,"Control","Coenocyte"
"208","C3",11,840.72,337.305,2.034,1.356,-9143159,"Control","Coenocyte"
"209","C3",12,840.72,337.983,0.678,0.452,-8879997,"Control","Coenocyte"
"210","C3",13,840.72,337.983,0,0,-9077113,"Control","Coenocyte"
"211","C3",14,840.72,335.949,2.034,1.356,-8355955,"Control","Coenocyte"
"212","C3",15,842.754,337.305,2.445,1.63,-9733253,"Control","Coenocyte"
"213","C3",16,842.754,334.932,2.373,1.582,-8287599,"Control","Coenocyte"
"214","C3",17,843.432,335.949,1.222,0.815,-8552816,"Control","Coenocyte"
"215","C3",18,844.11,335.949,0.678,0.452,-9669252,"Control","Coenocyte"
"216","C3",19,842.076,337.983,2.877,1.918,-9339257,"Control","Coenocyte"
"217","C3",20,842.754,336.627,1.516,1.011,-8683891,"Control","Coenocyte"
"218","C3",21,841.398,337.305,1.516,1.011,-9339523,"Control","Coenocyte"
"219","C3",22,843.432,337.983,2.144,1.429,-8881517,"Control","Coenocyte"
"220","C3",23,843.432,336.627,1.356,0.904,-9996939,"Control","Coenocyte"
"221","C3",24,841.398,335.949,2.144,1.429,-9469563,"Control","Coenocyte"
"222","C3",25,840.72,334.932,1.222,0.815,-9142646,"Control","Coenocyte"
"223","C3",26,840.042,336.627,1.826,1.217,-9339778,"Control","Coenocyte"
"224","C3",27,842.754,335.949,2.795,1.864,-9337971,"Control","Coenocyte"
"225","C3",28,841.398,334.932,1.695,1.13,-9667974,"Control","Coenocyte"
"226","C3",29,842.754,334.254,1.516,1.011,-9075323,"Control","Coenocyte"
"227","C3",30,839.364,334.254,3.39,2.26,-8550773,"Control","Coenocyte"
"228","C3",31,837.669,335.949,2.397,1.598,-8616817,"Control","Coenocyte"
"229","C3",32,840.042,337.983,3.125,2.084,-8420719,"Control","Coenocyte"
"230","C3",33,840.72,335.949,2.144,1.429,-9011320,"Control","Coenocyte"
"231","C3",34,840.72,335.949,0,0,-8618358,"Control","Coenocyte"
"232","C3",35,841.398,335.949,0.678,0.452,-8552814,"Control","Coenocyte"
"233","C3",36,840.72,333.576,2.468,1.645,-8616304,"Control","Coenocyte"
"234","C3",37,840.72,336.627,3.051,2.034,-8681848,"Control","Coenocyte"
"235","C3",38,844.788,337.983,4.288,2.859,-9206912,"Control","Coenocyte"
"236","C3",39,843.432,337.983,1.356,0.904,-9140600,"Control","Coenocyte"
"237","C3",40,842.754,336.627,1.516,1.011,-9272962,"Control","Coenocyte"
"238","C3",41,840.042,336.627,2.712,1.808,-9734269,"Control","Coenocyte"
"239","C3",42,839.364,337.305,0.959,0.639,-8944500,"Control","Coenocyte"
"240","C3",43,842.754,339.339,3.953,2.636,-8813434,"Control","Coenocyte"
"241","C3",44,841.398,336.627,3.032,2.021,-8880500,"Control","Coenocyte"
"242","C3",45,838.686,336.627,2.712,1.808,-8816512,"Control","Coenocyte"
"243","C3",46,834.279,336.627,4.407,2.938,-9143169,"Control","Coenocyte"
"244","C3",47,833.601,337.305,0.959,0.639,-8749179,"Control","Coenocyte"
"245","C3",48,835.635,337.983,2.144,1.429,-8682618,"Control","Coenocyte"
"246","C3",49,836.313,337.305,0.959,0.639,-8156023,"Control","Coenocyte"
"247","C3",50,836.313,335.949,1.356,0.904,-8881794,"Control","Coenocyte"
"248","C3",51,835.635,336.627,0.959,0.639,-8355704,"Control","Coenocyte"
"249","C3",52,836.313,335.949,0.959,0.639,-9208963,"Control","Coenocyte"
"250","C3",53,836.313,335.949,0,0,-8684669,"Control","Coenocyte"
"251","C3",54,835.635,337.305,1.516,1.011,-8420725,"Control","Coenocyte"
"252","C3",55,835.635,336.627,0.678,0.452,-8683640,"Control","Coenocyte"
"253","C3",56,836.313,337.305,0.959,0.639,-8618355,"Control","Coenocyte"
"254","C3",57,836.313,337.305,0,0,-8748663,"Control","Coenocyte"
"255","C3",58,837.669,334.932,2.733,1.822,-8945280,"Control","Coenocyte"
"256","C3",59,837.669,336.627,1.695,1.13,-8748912,"Control","Coenocyte"
"257","C3",60,836.313,335.949,1.516,1.011,-9211009,"Control","Coenocyte"
"258","C3",61,834.957,335.949,1.356,0.904,-8879477,"Control","Coenocyte"
"259","C3",62,835.635,336.627,0.959,0.639,-8550529,"Control","Coenocyte"
"260","C3",63,836.991,338.661,2.445,1.63,-9403513,"Control","Coenocyte"
"261","C3",64,836.313,339.339,0.959,0.639,-8813181,"Control","Coenocyte"
"262","C3",65,836.313,337.983,1.356,0.904,-9337469,"Control","Coenocyte"
"263","C3",66,837.669,337.983,1.356,0.904,-9141629,"Control","Coenocyte"
"264","C3",67,839.364,337.305,1.826,1.217,-9076335,"Control","Coenocyte"
"265","C3",68,838.686,335.949,1.516,1.011,-9274232,"Control","Coenocyte"
"266","C3",69,836.313,335.949,2.373,1.582,-9142649,"Control","Coenocyte"
"267","C3",70,836.313,334.254,1.695,1.13,-9075828,"Control","Coenocyte"
"268","C3",71,837.669,335.949,2.171,1.447,-9208693,"Control","Coenocyte"
"269","C3",72,835.635,336.627,2.144,1.429,-9339509,"Control","Coenocyte"
"270","C3",73,835.635,335.949,0.678,0.452,-9536629,"Control","Coenocyte"
"271","C3",74,835.635,334.254,1.695,1.13,-9735296,"Control","Coenocyte"
"272","C3",75,835.635,336.627,2.373,1.582,-9143672,"Control","Coenocyte"
"273","C3",76,834.957,336.627,0.678,0.452,-9802105,"Control","Coenocyte"
"274","C3",77,836.313,335.949,1.516,1.011,-9211264,"Control","Coenocyte"
"275","C3",78,836.313,334.932,1.017,0.678,-9603199,"Control","Coenocyte"
"276","C3",79,839.364,335.949,3.216,2.144,-9144440,"Control","Coenocyte"
"277","C3",80,835.635,334.254,4.096,2.731,-9339008,"Control","Coenocyte"
"278","C3",81,835.635,333.576,0.678,0.452,-8420978,"Control","Coenocyte"
"279","C3",82,836.991,334.254,1.516,1.011,-9535358,"Control","Coenocyte"
"280","C3",83,837.669,332.898,1.516,1.011,-9470582,"Control","Coenocyte"
"281","C3",84,831.567,332.898,6.102,4.068,-9274492,"Control","Coenocyte"
"282","C3",85,834.957,332.22,3.457,2.305,-9800327,"Control","Coenocyte"
"283","C3",86,832.923,332.22,2.034,1.356,-8749684,"Control","Coenocyte"
"284","C3",87,835.635,335.949,4.611,3.074,-8749682,"Control","Coenocyte"
"285","C3",88,834.957,332.898,3.125,2.084,-8878960,"Control","Coenocyte"
"286","C3",89,834.279,332.22,0.959,0.639,-8813945,"Control","Coenocyte"
"287","C3",90,835.635,332.898,1.516,1.011,-9012086,"Control","Coenocyte"
"288","C3",91,836.313,334.254,1.516,1.011,-9338745,"Control","Coenocyte"
"289","C3",92,834.957,332.22,2.445,1.63,-8813434,"Control","Coenocyte"
"290","C3",93,834.279,333.576,1.516,1.011,-8880502,"Control","Coenocyte"
"291","C3",94,833.601,332.898,0.959,0.639,-8880752,"Control","Coenocyte"
"292","C3",95,836.313,334.932,3.39,2.26,-9077618,"Control","Coenocyte"
"293","C3",96,836.313,337.305,2.373,1.582,-9471611,"Control","Coenocyte"
"294","C3",97,838.686,338.661,2.733,1.822,-9404799,"Control","Coenocyte"
"295","C3",98,838.686,341.373,2.712,1.808,-9142900,"Control","Coenocyte"
"296","C3",99,839.364,337.983,3.457,2.305,-9144442,"Control","Coenocyte"
"297","C3",100,838.686,337.305,0.959,0.639,-9012086,"Control","Coenocyte"
"298","C4",2,331.203,303.744,1.222,0.815,-9403523,"Control","Coenocyte"
"299","C4",3,330.186,304.422,1.222,0.815,-10324625,"Control","Coenocyte"
"300","C4",4,326.796,303.066,3.651,2.434,-12496295,"Control","Coenocyte"
"301","C4",5,328.83,302.388,2.144,1.429,-10523797,"Control","Coenocyte"
"302","C4",6,328.83,302.388,0,0,-10062472,"Control","Coenocyte"
"303","C4",7,329.508,302.388,0.678,0.452,-9207687,"Control","Coenocyte"
"304","C4",8,328.83,303.744,1.516,1.011,-10852248,"Control","Coenocyte"
"305","C4",9,329.508,303.066,0.959,0.639,-9604750,"Control","Coenocyte"
"306","C4",10,329.508,303.066,0,0,-11050396,"Control","Coenocyte"
"307","C4",11,329.508,303.066,0,0,-11049627,"Control","Coenocyte"
"308","C4",12,328.83,303.066,0.678,0.452,-10983331,"Control","Coenocyte"
"309","C4",13,329.508,303.744,0.959,0.639,-10589863,"Control","Coenocyte"
"310","C4",14,329.508,303.744,0,0,-10919580,"Control","Coenocyte"
"311","C4",15,329.508,303.744,0,0,-12169648,"Control","Coenocyte"
"312","C4",16,329.508,303.744,0,0,-10655395,"Control","Coenocyte"
"313","C4",17,326.796,302.388,3.032,2.021,-11780259,"Control","Coenocyte"
"314","C4",18,327.474,302.388,0.678,0.452,-12367276,"Control","Coenocyte"
"315","C4",19,328.83,303.744,1.918,1.278,-12171704,"Control","Coenocyte"
"316","C4",20,328.83,304.422,0.678,0.452,-10455710,"Control","Coenocyte"
"317","C4",21,328.83,304.422,0,0,-10256284,"Control","Coenocyte"
"318","C4",22,328.83,304.422,0,0,-10589851,"Control","Coenocyte"
"319","C4",23,328.83,304.422,0,0,-11445164,"Control","Coenocyte"
"320","C4",24,328.152,305.1,0.959,0.639,-10852263,"Control","Coenocyte"
"321","C4",25,328.152,305.1,0,0,-10456476,"Control","Coenocyte"
"322","C4",26,328.152,305.1,0,0,-10325401,"Control","Coenocyte"
"323","C4",27,328.152,305.1,0,0,-9537690,"Control","Coenocyte"
"324","C4",28,328.152,305.1,0,0,-10921891,"Control","Coenocyte"
"325","C4",29,330.186,306.117,2.274,1.516,-9207689,"Control","Coenocyte"
"326","C4",30,328.83,306.117,1.356,0.904,-10589594,"Control","Coenocyte"
"327","C4",31,329.508,305.1,1.222,0.815,-10064285,"Control","Coenocyte"
"328","C4",32,329.508,305.1,0,0,-10986405,"Control","Coenocyte"
"329","C4",33,328.83,306.117,1.222,0.815,-11316385,"Control","Coenocyte"
"330","C4",34,328.83,306.117,0,0,-10133904,"Control","Coenocyte"
"331","C4",35,328.152,306.117,0.678,0.452,-10655638,"Control","Coenocyte"
"332","C4",36,328.152,306.117,0,0,-10326155,"Control","Coenocyte"
"333","C4",37,329.508,306.795,1.516,1.011,-10725022,"Control","Coenocyte"
"334","C4",38,328.83,306.795,0.678,0.452,-11117727,"Control","Coenocyte"
"335","C4",39,328.83,306.795,0,0,-10724511,"Control","Coenocyte"
"336","C4",40,328.83,306.795,0,0,-9931412,"Control","Coenocyte"
"337","C4",41,324.762,306.117,4.124,2.749,-9870232,"Control","Coenocyte"
"338","C4",42,324.762,306.795,0.678,0.452,-8949908,"Control","Coenocyte"
"339","C4",43,324.762,306.795,0,0,-8552565,"Control","Coenocyte"
"340","C4",44,324.762,306.117,0.678,0.452,-9474957,"Control","Coenocyte"
"341","C4",45,324.084,306.117,0.678,0.452,-8092029,"Control","Coenocyte"
"342","C4",46,324.084,306.117,0,0,-10129562,"Control","Coenocyte"
"343","C4",47,324.084,306.117,0,0,-8158081,"Control","Coenocyte"
"344","C4",48,323.067,305.1,1.438,0.959,-8814471,"Control","Coenocyte"
"345","C4",49,324.762,306.117,1.977,1.318,-7762286,"Control","Coenocyte"
"346","C4",50,324.762,306.117,0,0,-8420741,"Control","Coenocyte"
"347","C4",51,324.762,305.1,1.017,0.678,-7895163,"Control","Coenocyte"
"348","C4",52,324.762,304.422,0.678,0.452,-9406868,"Control","Coenocyte"
"349","C4",53,323.067,305.1,1.826,1.217,-7894899,"Control","Coenocyte"
"350","C4",54,323.067,305.1,0,0,-7830898,"Control","Coenocyte"
"351","C4",55,323.067,306.117,1.017,0.678,-8558196,"Control","Coenocyte"
"352","C4",56,322.389,306.117,0.678,0.452,-8619133,"Control","Coenocyte"
"353","C4",57,322.389,306.117,0,0,-8882810,"Control","Coenocyte"
"354","C4",58,321.711,304.422,1.826,1.217,-8354184,"Control","Coenocyte"
